Vehicle_ID,Effective_Revocation_Time
40b59e366ec9ad11,12.965631000000002
f4c33be99493196c,2.6287690000000055
326847dea1e73359,39.189505
5a1e02c066d2f533,8.351101
233e1cfccff8ef25,8.631448000000006
0e3d9d4e9cd6f9ec,45.949802999999974
fe161608bbfb22fd,36.160866999999996
cbe89e30b944f5dd,8.038680999999997
32cadfc3009891fc,5.022776999999962
df91d5057c711a04,15.57904700000006
f863a058633bd814,18.185562000000004
d012d930ddcde944,17.595933999999943
b7fb00c2d24850d9,15.02869300000009
75c4eca984ff828a,12.749788999999964
ed7e7b10c79396f2,12.90004799999997
c5826cab9398ea50,7.6848549999999705
497763b19bd8f53f,14.479829999999993
73bf93ab24af4f71,16.880278999999973
d4078d75e1c334f5,16.63177299999984
169800e1282b9b3b,51.46996200000012
1ed77fca499216cf,51.978431
b05055bd5b6d89d8,51.72246500000006
fbda3ab11f472651,16.11884299999997
4cb8e94c24c8b437,16.804546999999957
b2ac442ea46a48e2,10.823348000000124
21f3e32f3e9e5fd2,10.839588000000049
a26f0fe0209d2832,8.560199000000011
bd6c38873684658a,12.532566999999972
505927a62962472a,5.971815000000106
29f438b1a52f9d1b,27.19915600000013
68b79f07e8e10512,27.891540000000077
aa7eb05a4c7ad93a,80.81414500000005
f7b71782e9f80213,6.791377999999895
a498a1feb3992d77,24.441776000000118
743c7c393752919b,25.570964999999887
d1140a8a2c25cce2,14.831220999999914
c5d1e45c5f796584,8.00093199999992
af37c5297f3f1f77,7.085133999999925
08b6b33888fe0d49,5.561287999999877
c5b2dbd9fdbc71a5,7.228274000000056
912e6dc6c51d0b0a,12.757151999999678
c464854e253b2db2,4.265371999999843
b3f67c8b9bb76056,10.247209999999995
8c34d12a74ae08bb,9.51939799999991
72186484e348a829,13.051974999999857
