Vehicle_ID,Effective_Revocation_Time
394196c9283238eb,19.869882000000004
b0070d6a9f2b6fe7,19.795344999999998
a7143daee09a277e,20.265704
37030bc02632ae63,12.093493999999993
38e70bf54bda7a5f,12.779334000000006
755e81828051786b,12.136304999999993
d01c96fa9e52545c,1.3963579999999922
829df9499053d7f4,1.4718509999999867
3f22aa4fc2c25fa5,2.3006440000000055
2feee667f6a46734,6.480143999999996
69c28dcd0ceca2c0,8.369323000000009
21ef0ea371591703,8.640100000000018
5d5e338d4f8d404c,8.168763000000013
bd18ee2c037e3f09,5.636131000000034
bf3fac537463f6d3,5.661546000000044
a80c86791b1b8577,5.0972790000000145
a35bfa4878633615,1.2102570000000128
9b74e47266942342,6.61236800000006
8d70f1fe57a0adab,7.169040999999993
51abd73c144bd751,3.1739559999999756
bd36094c22a21687,2.6141529999999875
121bcaeea2afb3df,7.698981000000003
cefd6a23cd46a398,18.37727099999995
0d7a60d35bc984b7,18.571324000000004
0630b1afa1050cd9,7.454973999999993
7ad456345031439c,18.702598999999964
e9284ff586114466,19.322271999999884
a2f2fc9c50472fdf,18.648161999999957
cf291d915b685fd3,4.667151999999987
5701c13575ef077b,4.141078999999991
47876346226b55fc,18.63593200000014
8294e8edcb5f27d7,5.300162
614675ee64ffe30e,4.181818999999905
2429274fce542e9e,3.459740000000238
4f6f4a293c9f0e5d,3.5719709999998486
8d6948445b2f3bea,8.728703000000223
